Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Quinn Florist,New Quantity Quinn Florist,Stock Alert Enabled Quinn Florist,Stock Alert Count Quinn Florist,Modifier Set - Funerals,Modifier Set - Type,Modifier Set - Wedding
NI5X62VHJGN4AHGA6ZZDQ74Y,2 Dozen White Roses – Classic Glass Vase,No,qf-an-001358,"Bring an air of timeless beauty into any space with our 2 Dozen White Roses Bouquet, artfully arranged in a classic clear glass vase. Each pristine stem is carefully hand-selected by our expert florists at Quinn Florist Astoria for freshness, symmetry, and long-lasting quality. These radiant white roses are paired with fragrant eucalyptus and lush seasonal greenery, creating an elegant display that symbolizes purity, love, and grace.

This luxurious arrangement is perfect for celebrating anniversaries, engagements, weddings, or new beginnings. It also serves as a thoughtful and comforting gesture for sympathy occasions, conveying peace and remembrance with understated sophistication. Whether displayed in a home, office, or event setting, the 2 Dozen White Roses Bouquet makes a stunning centerpiece that leaves a lasting impression.

Every bouquet is handcrafted with care and attention to detail by Quinn Florist’s skilled designers in Astoria, NYC. We take pride in ensuring each arrangement is beautifully balanced and ready to enjoy the moment it arrives.

Same-day flower delivery is available across Queens, Manhattan, and Brooklyn, making it easy to send a refined and heartfelt gift anywhere in New York City. Choose this arrangement to express love, sympathy, or admiration through the timeless beauty of white roses.",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,100.00,,N,,,,,Add Babys Breath?,No,,,,,,,,,,N,N,N
JAALTZH3YHGB6OPJRZVKXYH4,2 Dozen White Roses – Classic Glass Vase,Yes (+5),qf-an-001358,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,105.00,,N,,,,,Add Babys Breath?,Yes (+5),,,,,,,,,,N,N,N
UF4W7TCZC4RETBH4DWWF6WCF,2.75in Terracotta / Pot,Regular,4846628,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,2.49,,N,,N,,N,,,,,,,,,,,,N,N,N
KXULAVQK375Z3BUHW7CB6RAL,24.99 Bouquets (Mixed Mums Or Rose/Lily),Regular,6290608,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,24.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ETGOOLDJKQW4YTQGK4O2WH2P,29.99 Bouquets (Pre-made Half Dozen Roses or Mixed Bouquet),Regular,S282982,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,29.99,,N,,N,,N,,,,,,,,,,,,N,N,N
UFRZVDT6UIV4A4CWCNLLSY7A,2in Bromeliad,Regular,2864189,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
VZMEMKCF7SOW46ZENDNTCCYF,2in Cactus Plant,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,4.99,,N,,N,,N,,,,,,,,,,,,N,N,N
3PZYGKO2OZOV24VS5EWTTWIM,2in Succulent Plant,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,4.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ANP3A2TBVXJPWSKFR6JM467I,3 Dozen Red Roses Bouquet– Classic Glass Vase,No,qf-an-001267,"<p data-rm-block-id=""block-1"">Make a grand romantic statement with our 3 Dozen Red Roses Bouquet, beautifully displayed in a tall classic glass vase. Overflowing with elegance and passion, this arrangement of 36 radiant red roses captures the very essence of love. Each premium stem is hand-selected for size, color, and freshness, then artistically arranged with lush seasonal greenery for a rich, balanced presentation that speaks volumes.</p>
<p data-rm-block-id=""block-2"">Perfect for anniversaries, Valentine’s Day, proposals, or romantic celebrations, this luxurious bouquet embodies devotion and sophistication. Whether you’re expressing deep affection, making an unforgettable gesture, or elevating a special occasion, this 3 dozen red roses bouquet delivers timeless beauty with undeniable impact.</p>
<p data-rm-block-id=""block-3"">Available for same-day flower delivery in NYC, including Astoria, Queens, Brooklyn, and Manhattan, each arrangement is handcrafted by Quinn Florist’s expert design team to ensure every rose arrives fresh and flawless.</p>
<p data-rm-block-id=""block-4"">Optional Upgrade: Add delicate baby’s breath for a romantic touch that enhances texture and softness, turning an extraordinary bouquet into an exquisite centerpiece of love and admiration.</p>
<p data-rm-block-id=""block-5"">From proposal surprises to milestone anniversaries, this red rose bouquet is designed to impress — a luxurious floral statement that transforms any moment into something unforgettable.</p>",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,145.00,,N,,,,,add-babys-breath,No,,,,,,,,,,N,N,N
H62JQK7PPYT56XXIESOZNHYB,3 Dozen Red Roses Bouquet– Classic Glass Vase,Yes (+$5),qf-an-001268,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,150.00,,N,,,,,add-babys-breath,Yes (+$5),,,,,,,,,,N,N,N
UUIQRHMBXQCJDT52MHBM54I5,"3"" Marble Queen",Regular,D077745,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
S6BDBYJE3AVXMYEK7MCEBXUP,"3"" Neon Joy",Regular,294097G,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
C27BDU4TGRBUF7MTHBSKGHB5,3.25in Terracotta / Plate,Regular,140984Z,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,1.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ARJJMMY2XZDBIFAK5IMNTY4R,3.5in Terracotta / Pot,,,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,Y,N,N,N,2.99,,N,,N,,N,,,,,,,,,,,,N,N,N
2QMIBHXDTR3BRHQYL4427PLG,34.99 Bouquets,Regular,8003691,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
VBXMWQ3EVX3ZSXJLHAWJHOPP,39.99 bouquet,Regular,H038817,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,39.99,,N,,N,,N,,,,,,,,,,,,N,N,N
TSG5S2UBRRR3EF54XBVZ2YDS,3in Assorted Foliage,Regular,741840C,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
4NVJ4KEQGZKNH4XIV4LDBF76,3in Cactus,Regular,445993P,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
CVK2B4E4CUFTHYR4SHLBSO6Y,3in Dieffenbachia,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
R56J7R4EQZS42LCVLFLDVQVE,3in Marginata,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
XREHWC2D2S4XX7E2K42F43A5,3in Moon Cactus,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
7PWJIRHLCA26Y7FCP53YZQJW,3in Nepenthes Pitcher Plant,Regular,S371904,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
PC5FLUJWA2YXQS3UJ3FF2PW5,3in Pothos,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,3.99,,N,,N,,N,,,,,,,,,,,,N,N,N
3VRO4R24D4QKWJOTLGE5GZJ4,3in Succulent,Regular,149861G,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
QJODN7BXHJX76WZPHHTTUJIB,3in Venus Fly Trap,Regular,Z206240,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
GVNL3SHNUK6M4GH5XXT5MKNJ,4 Inch Square Ceramic With Plate,Regular,985059C,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
2MGCRGIL3EILTBFBJXMTQ562,"4"" Alocasia Odora Batik",Regular,Z209105,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,19.99,,N,,N,,N,,,,,,,,,,,,N,N,N
F3RQEIJIKND2IWSHVTMJQQ6E,"4"" Cactus",Regular,224508X,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,11.99,,N,,N,,N,,,,,,,,,,,,N,N,N
725MR7EQPSLMFLAC27H4X2F3,"4"" Hoya",Regular,3681891,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,19.99,,N,,N,,N,,,,,,,,,,,,N,N,N
PBESUAIYQMSGIZHX2YXH2C7A,"4"" Hybrid Diffenbachia",Regular,265000F,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,11.99,,N,,N,,N,,,,,,,,,,,,N,N,N
XBBUMMPLJNLCBB2Z7ONFMMKS,"4"" Philodendron Birkin",Regular,R763708,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,24.99,,N,,N,,N,,,,,,,,,,,,N,N,N
DQTM5GP46Y4IGGMH2WAMAODQ,"4"" Poinsettia","4"" Poinsettia",qf-fl-005304,"The Holiday Classic Red Poinsettia is a bold seasonal staple that instantly elevates any room with vibrant color and effortless style. Quinn Florist selects only premium greenhouse-grown poinsettias with lush foliage, saturated red bracts, and a full, symmetrical shape—no sparse or flimsy plants. This is the definitive holiday plant for New York homes, offices, lobbies, and storefronts.

Known for its rich red leaves and deep green undertones, this poinsettia delivers strong visual impact without requiring demanding care. It thrives in bright, indirect light and maintains its color beautifully throughout the season when kept away from drafts and extreme temperatures. Whether you’re decorating for the holidays, sending a festive gift, or enhancing a winter event, this plant is a reliable, elegant choice that makes a statement.

Available in three sizes and offered either in its grower pot or upgraded to a premium ceramic vase, this poinsettia arrives ready to display the moment it’s delivered. It’s the kind of seasonal piece that looks polished, intentional, and timeless—exactly the type of holiday accent people remember.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,9.99,,N,,,,,,,,,,,,,,,,N,N,N
P3WSJRSS244D4YPJTTMHNUDG,"4"" Red Poinsettia","4"" Red Poinsettia",qf-fl-005304,"The Holiday Classic Red Poinsettia is a bold seasonal staple that instantly elevates any room with vibrant color and effortless style. Quinn Florist selects only premium greenhouse-grown poinsettias with lush foliage, saturated red bracts, and a full, symmetrical shape—no sparse or flimsy plants. This is the definitive holiday plant for New York homes, offices, lobbies, and storefronts.

Known for its rich red leaves and deep green undertones, this poinsettia delivers strong visual impact without requiring demanding care. It thrives in bright, indirect light and maintains its color beautifully throughout the season when kept away from drafts and extreme temperatures. Whether you’re decorating for the holidays, sending a festive gift, or enhancing a winter event, this plant is a reliable, elegant choice that makes a statement.

Available in three sizes and offered either in its grower pot or upgraded to a premium ceramic vase, this poinsettia arrives ready to display the moment it’s delivered. It’s the kind of seasonal piece that looks polished, intentional, and timeless—exactly the type of holiday accent people remember.",Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,Y,,,,9.99,,N,,,,,,,,,,,,,,,,N,N,N
32KWGXQGZ7GMH6JSBCEH5XCN,"4"" Warnecki Lemon Lime",Regular,978155X,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
5T2CFMUFGD6FD7JPWB43NHUX,4.25in Terracotta / Plate,,,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,Y,N,N,N,2.99,,N,,N,,N,,,,,,,,,,,,N,N,N
JYU2K5RPPZJK5354XIBPN4H4,4.25in Terracotta / Pot,,,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,Y,N,N,N,3.49,,N,,N,,N,,,,,,,,,,,,N,N,N
SCXTAQMFB6OQUZCYKLK4E7TJ,4.5in Hybrid Coleus,Regular,X990004,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
NKZUCRQB4REL3V63DT7Z72TN,44.99 Bouquets,Regular,321046X,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,N,N,N,N,44.99,,N,,N,,N,,,,,,,,,,,,N,N,N
KN3BBWUTO5TWYB3IVNMQXSFZ,4in Aloe,Regular,E528689,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
H5SUMG4X5KEG4ZNYOYBUHAD3,4in Assorted Foliage,Regular,X300561,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
V6LPN3RFCNR2Q7MYTW5OELY3,4in Birds Nest fern,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,10.99,,N,,N,,N,,,,,,,,,,,,N,N,N
C336OMA5GECEMFGUCNMGLK5W,4in Bromeliad In Pot,Regular,T407988,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
UECEKYOCC2CKR6YHNKWMRQSV,4in Bromiliad,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
X5PFWOZKR5SSUXJCRN5DQRPL,4in Calathea,Regular,890863N,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
7GPDTJB47R75BEOOTUCA7WMK,4in Chinese Money Plant,Regular,270284Y,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,16.99,,N,,N,,N,,,,,,,,,,,,N,N,N
RTWKM2TXZ4AFOGN6HZWYTJ6U,4in Christmas Cactus,Regular,744678M,,Christmas shop,Christmas shop,,,,,unavailable,Physical good,,,,N,N,N,N,11.99,,N,,N,,N,,,,,,,,,,,,N,N,N
S2HE3EVBOX6FJTYCBBK4A3SZ,4in Croton,Regular,236997B,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
7HSZ5JVZOW43ANNPSC75GHUA,4in Dieffenbachia,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,8.99,,N,,N,,N,,,,,,,,,,,,N,N,N
Z3HWXFY5LTD2ZSALCP3X5SZE,4in Dracaena,Regular,Z312657,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
6HIBE57ZUAAZTHSBHZNELFI4,4in Fittonia,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
RBDJX7T5MCZE2BE3DIO42522,4in Ginseng Ficus,Regular,8777211,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,19.99,,N,,N,,N,,,,,,,,,,,,N,N,N
QGTN3B3GV3RORZ7N2GTEUYDA,4in Green Ivy,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
OLIWYVPJGXKVCDYTT32TBFYW,4in Jade Pothos,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
RDPTPYPXBONZELFTUMMMGLBM,4in Juniper Bonsai in Ceramic,Regular,P830767,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,34.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ENI7LKYC5NKFRVEOHMBDVMR3,4in Marble Queen,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
BQNEU4Q7HTL2CEPDYEJRRFQT,4in Marginata,Regular,2401229,spikey with pink,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
YGQWF3U2J6JICGB6RRHNYBM2,4in Money Tree Braided Plant (1),,704424M,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,19.99,,N,,N,,N,,,,,,,,,,,,N,N,N
AB2M6YJRM4NHOYQP5I4S55PN,4in Money Tree Plant,Regular,551050Q,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
3OT7AP3A77NEVUMP2BM53F5B,4in Monstera Peru,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,19.99,,N,,N,,N,,,,,,,,,,,,N,N,N
X62IQRYFA7RJFQ7QAFGCCWLF,4in Neanthe Bella Palm,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
IYAJZZJZJYWOU5E4BYGHCULJ,4in Neon Pothos,Regular,4952477,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
LDX2BCMVX7N2OKVS6YYL5BBB,4in Nepenthes Pitcher Plant,Regular,T371475,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,24.99,,N,,N,,N,,,,,,,,,,,,N,N,N
MLQO742EZSTX5SVAQ6BXTL3H,4in Njoy,Regular,894123K,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,11.99,,N,,N,,N,,,,,,,,,,,,N,N,N
VB6MYM7LARWOAXUFMNU2PSVN,4in Peace Lily (Spathiphyllum),,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
5Y435BXJAL4SZIYDU3TJVARH,4in Peperomia,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
CUCOA3WVTH2DSRRQG4WWS5TO,4in Peperomia FunkyFrog,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
6R4KOQSFLLVAXASQMMCDQQKF,4in Peperomia Raindrop,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
UK5SBJQ4KNPCR4WCEJSD4XBD,4in Peperomia Rippled,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
AEQYFR34NEN6CGDRXCC4XBOS,4in Philo Swiss Cheese Plant,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
DNLQZM6LARDLORFKF4IDMND5,4in Philoden. Silver Stripe,,9269581,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
P4TEFTXF2T6ZFBXXC5JMVSSN,4in Philoden. Silver Sword,,H509084,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,16.99,,N,,N,,N,,,,,,,,,,,,N,N,N
WU6PFRWE5HR7JJ7ZJHEQR66H,4in Philodendren Brazil,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,9.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ZCNKYWZTVAQFAAAWFFTV6YVS,4in Philodendren Lemon Lime,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
6OV7ODF3Z53EKAZW3DOCWOOJ,4in Philodendren Scindapsus,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,10.99,,N,,N,,N,,,,,,,,,,,,N,N,N
GBLWGLGGVJLOS6VKVGUZWHNV,4in Philodendron White Wizard,Regular,7444352,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,22.99,,N,,N,,N,,,,,,,,,,,,N,N,N
3CUSBQOMQOODWMEACGSSLQLO,4in Pink Panther Wandering Jew,,414365P,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
AQBSNKX3LB4MPZCKZ5M27VSU,4in Pink Paradise Wandering Jew,,8410768,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
FER6JRJHQ7VMR5RADEXUAVAW,4in Pink Wandering Jew,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
EKOGEK5YFJ67QITWYADQZ3LH,4in Polka Dot Plant,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
AJXACAIF7VAQTITZLL5G4ELB,4in Pothos,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,8.99,,N,,N,,N,,,,,,,,,,,,N,N,N
ZYFEHPKVCWERUC66Z3GR7EML,4in Pothos Silver Satin,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,12.99,,N,,N,,N,,,,,,,,,,,,N,N,N
IVO7AWFSLSUB3Y2YEP5CHLKE,4in Purple Heart Wandering Jew,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
SFGVRECKVFD2A4ECJ34QJVEI,4in Purple Passion,,833013F,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
G2X2CBFTE2UVBJQ7URAHOO7J,4in Rattlesnake Calthea,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,15.99,,N,,N,,N,,,,,,,,,,,,N,N,N
DKXBH6YAE5GEPNHE46CNQYNZ,4in Red Prayer Plant,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,10.99,,N,,N,,N,,,,,,,,,,,,N,N,N
OUTBS3K7VP6MGJN6LLXOGG57,4in Rubber Tree,Regular,563495J,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,14.99,,N,,N,,N,,,,,,,,,,,,N,N,N
6FXWRN2E4VKJUUKYNQAT7UEP,4in Snake,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
KFS4RJZW5EVFYKBJFZLKJ5IK,4in Song of India,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
IWLDDRAWCHOSPSLMAR5ERIFN,4in Spider,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
SXAKWWMNVQA37MEAPWBTWIJ4,4in Stag Horn Fern,,616899D,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,10.99,,N,,N,,N,,,,,,,,,,,,N,N,N
MX5QC5JPX54YSST4T2AVK6PW,4in Standard Arboricola Schefflera,,1675509,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
V6HVCHO6KIENTORKEHYQ3RMC,4in Stella,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,23.99,,N,,N,,N,,,,,,,,,,,,N,N,N
GBBC2IHZ5P6FQ7X7VZ4ELKUO,4in Strawberry Begonia,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
BHRHP6QX4QN3XSP2J6Z7WPBQ,4in String Of Banana,Regular,M249937,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,8.99,,N,,N,,N,,,,,,,,,,,,N,N,N
